No Rebalance,Rebalance
1.6714636657117523,1.1006313080891088
1.6069258191102116,1.0441959780957595
1.688811744326652,1.2391449988965262
1.6861625917005323,1.1087395251299133
1.608188010758274,1.1482038073438998
1.6187764145640564,1.2013909947171801
1.4595963589747807,0.9119190713839631
1.4196694949280912,0.8587787000423177
1.671836569070694,1.0556259494497098
1.430020641744743,0.9139920500942864
1.3063644277833912,0.8193738245506544
1.4185821683175648,0.8753803054422767
1.521137656377063,1.0022634871425975
1.4454617117356985,0.9187153674072188
1.509240500766742,0.9962681772351705
1.5445279099532472,0.9521666780325232
1.4878392233169724,0.9495979910612202
1.5112578489271742,0.8345438921138574
1.6865812245360097,1.167229034281058
1.4483237057186182,0.920366765687091
1.5618434723381092,1.0744411648487604
1.2623413333526097,0.7228635668209118
1.3843499368253167,0.910131679508138
1.617216043882878,1.1359476485671958
1.5541048954669747,1.0752495700927027
1.7322611019572247,1.1476292223992097
1.3340292864135486,0.8493744660884538
1.3667781149869191,0.8640228651304829
2.0699809240026856,1.0903623346024742
1.5540247239108136,1.005848759838576
1.4184525272240731,0.9133867570464554
1.4459696063929917,0.9403441723512659
1.4838067214934718,0.8525294191218258
1.5992289946644618,1.0760432628750767
1.7554816217436566,0.9588479287508819
1.6510915122229488,0.9896433228994633
1.610550329258313,1.0159593966755445
1.6452186919374576,1.015741086576196
1.5616454129981818,1.0714664473091697
1.4477034307235477,0.8318025080329036
1.7533362525647493,1.2819631126146565
1.4412753615244431,0.8864031608189474
1.535793018222067,1.0367205464392555
1.5868478746014154,1.0595111960363364
1.391465707416846,0.9021662812304685
1.635374820410788,1.0471709055303497
1.644681663756462,1.0329121196479267
2.107876691370203,1.1139810864162072
1.4757194155351978,0.9508988995966753
1.6191577418769327,1.0753117679963353
1.5657450579603414,1.1306148468527057
1.311675615898133,0.8690739076833852
1.649285816098502,0.9841816065835365
1.3977404879236615,0.9083356000364009
1.6110275907021663,0.9717639835908171
1.4287199244620807,0.8563878073529907
1.5186568097456132,1.0095465416808498
1.5326547291161867,0.920331773903703
1.5910898621211012,1.087932593961397
1.70357694839915,1.0470241559174664
1.634592272502839,1.1541231546600097
1.6023233804019053,0.9793327366206193
1.4111793095657261,0.8855160021616658
1.7235810744926698,1.0671130403258815
1.4573224296295275,1.008202218593492
1.5468195657082073,1.0664281345768518
1.5133399268006207,0.94182474740549
1.5532350941603479,1.1054491686318904
1.56320452036825,0.946371566467339
1.4793155331731491,1.0326477312109819
1.4808107387914993,0.9647627100977061
1.4875339841186044,1.0520811826425853
1.427941602542636,0.9083963507520102
1.628880546242287,1.1179932751036248
1.6522740368286368,1.0326074273679748
1.7074322669565223,1.0607940193167489
1.7476978277458113,1.3252764936309298
1.8653486319827137,1.0976918145776011
1.403208519072586,0.869430261672893
1.751520575382734,1.1796316694422042
1.4178335018139485,0.9583409960923691
1.4767678829271949,0.9177889008404814
1.6257435995901357,1.2375469936968166
2.0049471608295395,1.4562728672632712
1.5236232973923802,0.9900090063180985
1.6935065588593214,1.111406185154482
1.274672828578067,0.7684208492955678
2.011554715682337,1.3504502747827867
1.3762031128809984,0.940396158098794
1.435887337636284,0.9625888852893879
1.3720850225127919,0.865941237246091
1.6528697054114176,1.1665538800197948
1.675267515043063,1.1886064628610271
1.4794803358531954,0.9216320090281922
1.697696088989672,1.2002704178402481
1.5430705329950545,1.1378184313240527
1.8702439020472414,1.3389255074926552
1.4628130304294535,1.0256421779985951
1.8138586705442719,1.266033049724045
1.421812464790233,0.9408060422935048
1.7652550071010018,1.0991182135363902
1.3544502227754462,0.8510771352816541
1.671350729310656,1.184166614391946
1.4388340996157298,0.9392802037709307
1.5813808091208343,1.030134457275787
1.6227435136797617,1.118091512014263
1.5343379605967138,0.883881392367232
1.4907880619146667,0.9625237437808057
1.522299937631487,0.9307777449187017
1.562196610972892,1.0331029301603771
1.2703734040426589,0.7780366351241714
1.3535350692896297,0.8865920834622043
1.4297026694776178,0.938106765997927
1.5584175417534678,0.987477382656851
1.5714590372554091,1.0077548147810977
1.4179221799276975,0.9291170902263323
1.3499682689973598,0.8088827590232642
1.5965008124863922,0.8978060487345765
1.6543411898186828,1.2029425077813318
1.4359830651704153,0.8300560073009606
1.7498222668100656,1.0695624034236655
1.4177740085598565,0.9009335208169665
1.3418500493861696,0.7899273249041274
1.4533867500201207,1.0295188583402421
1.8519834106126278,1.4189325112080047
1.3640664623769139,0.8770390530274433
1.5311738936270083,1.0569026931901078
1.6218299375517138,0.9699687015798272
1.3488353027475393,0.8478203592364882
1.5859356136842069,0.9878998526678237
1.645426764311305,1.0065275203946529
1.3827618253247163,0.8909992729625194
1.664198902142888,1.1574129093522467
2.1708580194249985,1.1465283839063263
1.786994491409656,1.3023333620085282
1.3968675885212403,0.8755449326961677
1.6217657944506936,1.1479955845029293
1.4156901488936378,0.8356872110979721
1.5920977546556752,1.103036464417181
1.9532492670681076,1.4594167836215641
1.4081993125028436,0.8754006329059957
1.4807417713440258,0.8851426917537415
1.6809168656588132,0.9857934906737332
1.5682752612227526,0.9775175034698532
1.595813186216795,1.0385358104529554
1.498394790190904,1.0046235623681552
1.428889847182768,0.9291749944731755
1.4355676876351682,0.9218813989132152
1.391068708344398,0.8720613492539979
1.3328853989284388,0.8527418514713552
1.4379375067487887,0.8968923701311043
1.6981371537654026,1.13637128795773
1.599331831485139,1.1973422772882325
1.3162362476875267,0.8651114334923771
1.6389177428768609,1.0751608023888681
1.3782973105637224,0.8356846091017267
1.4674628180950908,0.9582237902939096
1.5865576523305056,1.0369543805590844
1.5705219562063881,1.0014399132874339
1.5447261012991613,0.9066064879719585
1.6377357918051458,1.1144166193706628
1.3761428617722642,0.9068294699068761
1.7320303035037952,1.2713482084561
1.5455160250685247,1.0254464719093273
1.4299665508410664,0.8816366394973926
1.809071020213521,1.1362002547618844
1.6475874396959047,1.1180356480254772
1.3482361590795828,0.8234241013446728
1.6208600401662552,0.9929073718313441
1.5069457401101969,0.8423490966883629
1.3271163420025078,0.8643471963727705
1.4345512353496814,0.8999145803383001
1.7569031609643893,1.2829370799033017
1.5238589533614753,0.8592157621008258
1.3214628648400213,0.8268441682202735
1.3184126126907254,0.8065991527511854
1.467409079142289,0.939675140681452
1.621798433222447,1.1737840562163462
1.5283267351998773,1.0843566719414763
1.5197059236624806,0.974834742880338
1.4911024161723756,1.0248066320083673
1.7595268318239323,1.041563928392617
1.4501962066413423,0.876259331072599
1.7110666568724642,1.1749102637914084
1.442671380738887,0.9881336792895875
1.6899308272095843,1.1666717074961728
1.3984744400323703,0.8419741702968535
1.8699201206275227,1.3829161009794673
1.5654024724785311,0.9616724890969047
1.4334939293432352,0.8488100389173516
2.065134941516965,1.2743600785251805
1.56107506270157,1.164875458464563
1.1850800604657397,0.6962201335470852
1.5725249973427606,1.1148796756639165
1.3328417002827435,0.9200786627853266
1.4564471937149415,0.967948400421758
1.3524904392867438,0.8240260151907872
1.8029210263980324,1.1357652235246587
1.52389136270684,1.0052163507263
1.723058257002803,1.1414851036962754
1.689199300041033,1.0912717424187268
1.4336016658747937,0.9592301359271486
1.4195875193652312,0.9335261718858829
1.394163665486321,0.9252832704113501
1.6375865011392072,1.0866264931951293
1.689972669482978,1.0824063928269596
1.6029620989473496,0.9893513033019092
1.6495517223761411,1.2275170259820531
1.873334398224608,1.2670886854350587
1.6313562314147414,1.133813185148201
1.476243046670182,0.9245706272009944
1.5676366626080036,1.091333091784853
1.3156464676494406,0.8495384819225711
1.6020938582238937,1.1451287880836543
1.3774233687461364,0.8791219998738539
1.5048639239310773,1.0130749763091567
1.450884327309509,0.9480129589946372
1.5438892241722795,1.0723694981691052
1.6503471794000926,1.186504036121947
1.5860477904994499,1.049304450010282
1.7163896713596583,1.2219673826849238
1.5123568727516874,0.9125317006739102
1.4808518773838568,0.900144064819209
1.58669001077499,1.0215448792723587
1.6610801150454972,1.0553571157740391
1.4466440701289922,0.9270714549354429
1.271613928539908,0.7930022632890793
1.5710781359405324,1.062751270659699
1.2383862112150967,0.767892202457142
1.6054466207761606,0.9802270558880801
1.5155359391333467,0.9102395810203934
1.6852387158733755,1.2009547845482755
1.7101521783209797,1.1360198032539577
1.6004168330692046,1.1139828504755849
1.4417973339186945,0.8709505676705817
1.4408056527049016,0.9490805270019081
1.640061999509496,1.0446758121557986
1.387140583478939,0.869417800524274
1.3917771042374651,0.8816940055232797
1.2093958928415942,0.7403560079900369
1.3232135208418154,0.8041028481694589
1.4672726092108965,0.819110518405256
1.4591592049488378,0.9190044361159546
1.6712138336842233,1.0850853211701583
1.4170665396342685,0.8255328875785594
1.4485044739358883,1.024910232572688
1.5567755506576397,1.0293616875770988
1.5804130989262966,1.0328945693109963
1.4731150275247191,0.8771518473978543
1.476528738037324,0.7722160247971304
1.3570790117312752,0.8709090976036548
1.4587217297748234,0.906438023002253
1.483808912791258,0.8874692240517873
1.4544794944891528,0.9172218975247698
1.7685928398307091,1.2052329216283393
1.5366025692766851,1.1071616216763907
1.4572817879961906,1.0343870924306475
1.4861463464165616,0.9327178026742604
1.4537428468379598,0.9805504892818347
1.5038433364378738,0.9597641248234351
1.5778835367181174,1.0796045068342508
1.65410166787136,1.0468328306321264
1.1812802538325327,0.7075570198489437
1.7584195320037614,1.0509209836768851
1.536940185153539,1.034757707924808
1.5269734075319945,1.0078927686431243
1.5184081707968424,0.8706071390966738
1.5026203525159876,1.036905131734067
1.432669044430256,0.9500196701771267
1.4597314560657617,0.9510750531164706
1.365244063289739,0.805004298734944
1.3625805363722139,0.912687369823497
1.5043750926358708,0.9250077418395305
1.773244939076465,1.1539233197107304
1.5433210965461344,1.0797486519649844
1.4806212014540177,0.9977383803625691
1.5337494389703827,1.0023474432006556
1.5988956073662444,1.127910505462555
1.3233896739428728,0.7067480900374132
1.6030320827245,1.0825633974908375
1.7775970757037765,1.1904429023243135
1.3333129853966055,0.8599459909167178
1.4469353969408854,0.9561934192662294
1.5041738652088654,0.9167994718653044
1.507050333047087,1.071841206367145
1.6973314969532722,1.1457648229929616
1.5844784179220093,1.0380691062913372
1.5644100915691397,1.054528876492936
1.5246237945923586,0.965697152970591
1.509449723255381,1.0412217988916044
1.8431561891610369,1.2623118344947795
1.6385385797438576,1.0205723555346533
1.6927922040295993,1.0975072532764811
1.7056569866040436,1.202477200780803
1.6513998959681468,1.150366329898913
1.4043107628642386,0.8208512360655937
1.5856976256440618,0.9940883107928185
1.7668161457402092,1.1837957934045649
1.3740809542179455,0.9202900936493901
1.4500477124870401,0.8997200716806326
1.4015626898140832,0.9208216707928678
1.8021971100488716,1.1631226323648032
1.5052701696941095,0.9259794576787282
1.6531207922475546,1.0424992766419854
1.571661235794013,1.061655625407593
1.500243887354784,1.0645370951277005
1.5348773813753425,0.9379154219977653
1.5229918567359173,0.9042766362857677
1.5606093665435594,1.0944859760633665
1.4295567623732235,0.9370489264967048
1.4584054275076417,0.9225224187422091
1.668429562039758,1.1101428554048862
1.6281231050893286,0.9594671608715178
1.5893129586047383,0.9180739999285066
1.6028152181382478,1.0043190402174902
1.516771956835077,0.8923012605795303
1.680833530245271,1.0870528255554242
1.6614347954486852,1.1464747049588846
1.4022121546473507,0.8445314783303579
1.5045024404016796,0.935724700005821
1.793844498966778,1.2627117123272407
1.223687878702639,0.7528067816090671
1.4399361441733711,0.9659059869052633
1.7298560606815223,0.9981145733008141
1.287015074508567,0.8342970558946933
1.591033815380035,0.992365235326377
1.3145578744124917,0.8414539596737626
1.8805537260200669,1.3096307334942991
1.4832367429197053,0.9883623337208365
1.532092298865734,1.0029742983119048
1.6534867336004282,1.0858195573813478
1.618466070754677,1.0038096265114405
1.596637792786454,1.1262404531943602
1.4912181169828607,0.9302275840053924
1.4319144811645825,0.9498099159172755
1.5593363006034886,1.0298679763985428
1.5112052159291967,0.9838846098863938
1.4566808873359691,0.9237421144003791
1.8265976256879213,1.193639477790075
1.575959266731729,1.0857667695044606
1.648680590221891,1.1229163639118442
1.5743804781369415,0.9578944280464752
1.4474268805558377,0.8444986265269754
1.4389153906552565,0.9186362381000407
1.7669809503087888,1.4193347179943097
1.4718465914196035,0.9107463769591393
1.8321868160089252,1.3003444502011112
1.530289989185838,0.9857114777347081
1.6532810206113222,0.9257559374230878
1.3731210253526895,0.8492568836288712
1.5032916112597923,0.8573297810806138
1.5612994159798093,1.1207105109775137
1.4318034296799904,0.946440681362493
1.5918268695261124,1.0209432068467998
1.701655178730381,1.1365913702644623
1.242025102684216,0.789875367127715
1.3614348085880288,0.7799148485127123
1.5596477874299652,1.0214865500409624
1.5094134201907952,0.9464146469111653
1.4967997121232206,0.9669387742146758
1.686779865878684,0.9739239805325358
1.573685312025659,1.0313715394397016
1.3701854153104729,0.8334278179145633
1.4326550884150284,1.013842394215569
1.4515469923075413,0.8943686498711534
1.5214511150034202,0.8911056088780519
1.8542351615265527,1.1429523044175798
1.3745118310055249,0.8373213751168351
1.5649895444000606,0.9459813771852816
1.6509136571963545,1.072613617446965
1.4188165391287757,0.9333466369296568
1.6162700079094374,1.0358105452433075
1.6377775075006227,1.0215661356206573
1.5575225762137201,0.9662912278613599
1.4233610522590041,0.8857847753408129
1.454374682342055,0.9230918095068129
1.4185083034847623,0.8346593561520239
1.5488879681185295,0.9173911913979007
1.6100305593749833,1.145903550209014
1.82394847888079,1.1355343695390459
1.4291519411567002,0.9329811990011764
1.9805789902929647,1.049677185651576
1.6229828306309024,1.0978189646770624
1.9383291793977502,1.2557969005091558
1.5048272726352814,0.9786551899095849
1.5101292502933938,0.9323357562898205
2.1444769927002767,1.4412837842893005
1.6587807555532905,1.185783471474165
1.4874705860593374,1.0680035680422078
1.5217144813919674,0.9896416085433822
1.8768049938202929,0.989603496488171
1.5162471784645637,1.003581195349524
1.3472186773446506,0.8338142574729611
1.3061836988028546,0.8554065374329345
1.386693357319179,0.8031503700631323
1.5978725752737568,1.0097259092220736
1.4490433652815908,0.9513082003245154
1.5459853058873203,0.9388034737022333
1.6997065711697825,1.0737947424587408
1.5758370236961634,1.0024259234745594
1.6566962066269002,1.0542185213305162
1.3925209495990587,0.774192182701137
1.5905676760040326,1.1932673445102504
1.5465309964543361,0.9724020930158939
1.4863186282305965,1.025315289681516
1.499361948960877,1.0307462586525196
1.4603308318658423,0.9585382384865916
1.4427828524162085,0.9913584718313068
1.5005104725751062,0.9933918871490293
1.7997223299673988,1.3807901378796665
1.3712798306466056,0.8215978479027803
1.482526352197526,0.9667733199773172
1.4483712467374843,0.8834135823749922
1.8459620779335548,1.2200275565593124
1.3853421270335273,0.8223270823639185
1.397905108514218,0.8787078746203035
1.3436450258023738,0.9059027282770655
1.465131788590067,0.9812513929297432
1.5307323206315988,0.9458312080237865
1.3584925180556078,0.832354611672336
1.563543809257,1.0091549091659306
1.8033493283433728,1.230776202517818
1.510729491849124,0.9457861863938969
1.4000261667449339,0.8857765338702895
1.8348011124835075,1.3050043650567291
1.4263186375198367,1.0198263116048925
1.6234084822434247,0.9981930081794987
1.744292237577517,1.1937706264540262
1.5794840729977344,0.9182934054718037
1.7288636512831448,1.0919516966233245
1.5350227312309728,1.0281370314612404
1.4770801182541526,0.9515480106229551
1.6532678329156554,1.217328575677037
1.6567562411793564,1.00381403565474
1.508424557810033,0.9403326163032749
1.5867647754296392,1.013667614081402
1.656536986305698,1.0995981827888157
1.4064698629488837,0.9114062069823536
1.5060964132272114,0.9930764252134819
1.3698125571569737,0.9189777940164342
1.4388360145295764,0.9576199815636272
1.551290076625564,0.9827600510964892
1.6515559851993498,1.1327811336555342
1.4822450126968987,0.9189685447012147
1.9011948616442116,1.0358735532586987
1.5486366188253133,1.0859724737769587
1.6498931124290017,1.0351514735514935
1.455301458006316,0.9852615704924031
1.609305608343681,1.0721539111409395
1.4055509497621284,0.9579184210487418
1.4299216616625214,0.8568672090278215
1.5235915246346727,1.038278057682515
1.372233344205952,0.9327599492384157
1.5950562164481268,0.9301092189902129
1.352106819692422,0.7417931974817006
1.5054665939605423,0.9291547318334547
1.5867665452861768,0.9784438334122856
1.5694459489865353,0.9496401334338057
1.485811609709108,0.9216594228281942
1.5330132425081984,0.984503971948266
1.3132079388004947,0.7752023330339248
1.3752925838352876,0.8223259467655594
1.713442462943717,1.0744818587184894
1.707442645960994,1.1679679548554232
1.571974262660679,1.012129745228654
1.6077422334822462,1.108494505914421
1.662371707161689,0.9945291526399587
1.389033676939645,0.8512666346335094
1.2884156023512099,0.8097828893051306
1.6359516979747828,1.0435573808296155
1.5393655782089222,1.1575503363998674
1.4169036629606941,0.9485664991783722
1.6610304764293917,1.2132599439884921
1.8811485814899715,1.3016558059208536
1.560009994140136,1.085326181543028
1.329862987755565,0.8120549430720295
1.7877123741338299,1.0929808908924317
1.3764081951725775,0.8456254796144022
1.4966689784777414,0.8739696879393345
1.5877549990046986,1.1179569083377396
1.613280086179314,1.0667736702844786
1.6161063671068887,1.0120748955828693
1.4302498815417928,0.9398639660959748
1.5797036093379906,1.0252766623595704
1.3794789639186473,0.8868058710905955
1.3905434963500745,0.9169709935456176
1.7536349114248224,1.203343084347306
1.5349687814671231,0.9586627297952999
1.3769620371176432,0.8432236588493318
1.555869900383486,0.9943284238189712
1.525191577057226,1.0759643211354275
1.5966358223737143,1.0838935551737408
1.5451162615956355,0.9647499922879731
1.7130693067970366,1.163619872433581
1.3645816742576113,0.8135909785304966
1.5135370946490294,1.110801297113035
1.5077414355561765,0.8795017922877276
1.4333572957196845,0.9283179113490456
1.6467845952435085,1.0976103574902079
1.4788415472155036,0.9895688404822408
1.4372784685841384,0.956271046601762
1.394621621590572,0.9005317449510717
1.5438190316088547,1.078241949390471
1.2833019165714936,0.8227120641341259
1.5689424630623987,0.9500275958182298
1.4861401849409415,1.026574266146333
1.496386000833341,0.933849843388147
1.4458065500511723,0.9569208073343226
1.766011770495051,1.2854219831405234
1.537106551337304,0.9674000343261832
1.3486383177339007,0.8658463228501541
1.5295162461727867,0.9545663696448581
1.8009270108825128,1.0468631769464574
1.3717504998516907,0.9008118915624139
1.6996592182944632,1.0129678717897668
1.552171552262431,0.8981029197644729
1.6136964189619327,0.9948329818761283
1.7577953037859035,1.0142254378445117
1.6859424913384422,1.1378098551478746
1.9259637083566212,1.1250444349878987
1.4860021416889293,0.9721436236794775
1.8018382918126203,1.2155525529714502
1.5210441147279297,0.9735105833878478
1.5878041725230023,1.0224445641639437
1.384132609470725,0.9324566332732558
1.4767307465014148,0.8709277145726877
1.7404428781050107,1.0870494457630697
1.3339506304531894,0.8333163481764521
1.5675085435317775,0.9222488010687967
1.427315778047572,0.9087236471991399
1.6221106125050835,1.0426042492246206
1.436933651716473,0.9291323517011126
1.573862580482154,0.9856755199271536
1.5689437903334444,1.0414110632127984
1.3058071361694064,0.8338232467087434
1.5908417069877756,1.0981920785576358
1.3256545811984515,0.8364900363468821
1.4234960972722084,0.8732450446101946
1.4738695580150183,0.9593146339953383
1.4262836023790908,0.8230639094863276
1.7663562787362523,1.099706544500082
1.9031457654222461,1.2185135894477226
1.546439191595984,1.04299821227715
1.5949135743903693,0.9575883862281657
1.6972449533124678,1.0158708330433852
1.6916686202852382,1.2522205470535108
1.4755882466442212,0.8325826745850131
1.8320069152964706,1.2135176860971633
1.5788164170722354,0.979344843117194
1.6237392446989145,1.134425753230205
1.8376637429237968,1.1481273597660706
1.3872807352684908,0.8094725806488411
1.7026520253179265,1.110601982748054
1.4890351048522925,0.9415422101266115
1.714554528507628,1.222490662611836
1.6814471279463035,1.0179797760124616
1.6634988625527711,1.1610511466135836
1.5464813455283797,1.0474572209662383
1.607821267410284,0.9875733434694733
1.5261275862914332,1.013353907967967
1.424276082529066,0.8798216867286024
1.3294256292071869,0.7385757834420088
1.579583157390322,1.07018273263904
1.6339298455784133,1.0256524310937276
1.3758100187684155,0.919927214653839
1.4826449345691102,1.0488237241425802
1.3932333892073971,0.9416942188516223
1.5464861778220127,1.031391915142975
1.3770467848151795,0.8952264472276195
1.5611116666861076,1.0460329510205675
1.5023063045012464,0.9275627227969659
1.4278842003573853,0.9112420183538814
1.444049664397699,0.8680308335271031
1.5339921164896295,0.9134512203305712
1.7197150990107055,1.2012109451403463
1.4263113185235645,0.8271932423660401
1.6101899216323647,1.1393060044011876
1.555420739318008,0.9586488841595572
1.600540012722104,1.0704780347055718
1.4311729009944725,0.9425955943187584
1.464070910000697,0.9321165509901482
1.4744997205779755,1.0168547046743444
1.423413083475893,0.9087678423352773
1.4971385763552552,1.045739988849775
1.394895041832506,0.8629751835354581
1.4572690805450195,0.9460511592215053
1.568153876267048,1.0405438254141914
1.7149826794582617,1.089815788038365
1.445410885193548,0.9312401062255796
1.6381726041275197,1.030656637542947
1.4561689044053465,0.9295393331316769
1.3114485370425677,0.7146511198738125
1.61218213544172,1.0785916667929254
1.5541751293150068,1.0706300287668102
1.4506904159080325,0.8840315280372987
1.4146419362703853,0.8853153708131452
1.510448157698251,0.9242959392351764
1.4272879847535784,0.9716580972439374
1.63802967305861,1.1057560823711376
1.560228877594575,1.0445594204861308
1.6628862811091287,1.1565839745900441
1.338273318884773,0.888453510827923
1.5049380727080917,1.0041062855077432
1.673762856269851,1.0261009659554143
1.5502096942865111,0.9173358631578797
1.569398246948309,1.1014391075133823
1.7113969304105017,1.1724765495829133
1.5085466218644998,0.9955655628396811
1.7458624271244259,1.2886554020367467
1.6253118672641833,1.0536120538500524
1.3330794151146022,0.859182666592418
1.629058303174054,1.0362377449063347
1.4752516393148312,0.925227030942638
2.059796735137941,1.455991623746964
1.867209670933542,1.2537213535734195
1.649338552673449,1.1262191206821535
1.3037858629750505,0.81813163680398
1.7139305450963627,1.2163813320337409
1.4134202558272901,0.8933898690289038
1.4865960357839842,0.9857772262380703
1.4416235463022624,0.7996946819559934
1.5524258175721604,1.0058260544839412
1.5171043584513757,0.8686665129009861
1.9613593434578676,1.0946478014962457
1.691671600230104,1.0049698928098783
1.5700182998069305,1.03641024066944
1.498522311231822,0.9732431482206537
1.429449454795606,0.9263126430855652
1.6617431210503117,1.1151895195704802
1.2818235299567147,0.7730659955351927
1.7117149582167457,1.0877037069444957
1.506859109836034,0.9190808637402771
1.4462935868390425,0.8673991617403186
1.6881856704191283,1.2437115879446279
1.6257661364323837,1.1575667814924933
1.371556456392887,0.8805644892110264
1.6385739733921114,1.1225821026159548
1.8296068911605006,1.0073209539435788
1.4210472061501487,0.857123227465594
1.7545381603674943,1.1650613082426229
1.4175767281491236,0.9195721245942389
1.6101580328488971,1.0272018302569026
1.7594637848478665,1.2274498919414134
1.6980134606475752,1.0651059640265965
1.3710653740374243,0.8614715978296532
1.3798090078148337,0.9379863244854699
1.3097804983475618,0.8136918095529534
1.610149144043325,1.0367265603361573
1.553182856033996,0.9924484878111095
1.5354565114239767,1.0180416740832203
1.4807121269193242,0.9509218253562087
1.5835784401022754,1.0311712873049965
1.490050133840373,1.0162498640744382
1.4825567828014565,0.9221407510481362
1.507067371381604,0.8847155394530217
2.1192204805827184,1.4167864356688116
1.4454842939543429,1.0481868350828782
1.4044086313872928,0.914590820736321
1.63888636720678,1.099835144986475
1.4065571807735844,0.8951119392514938
1.4222619545925403,1.0163221195841137
1.526801987265839,0.9674455306886367
1.4808599427427545,1.0192743583340664
1.469717729642581,0.9081179684276518
1.4416679007903763,1.050138932414614
1.5786734841877066,1.1029386584927672
1.5333859985941785,1.0708802659492567
1.817459724436588,1.2596539404814615
1.8419450780155031,1.2661321624137034
1.5548774423215632,0.9165399465601083
1.5544919166059843,0.9604413013894801
1.5424305213027103,0.9831027083671708
1.4621822328258378,0.9983165240728609
1.7256788924583213,1.193563562597367
1.4845443343994102,1.035615998672195
1.4884219222821105,0.9202318544729311
1.3335930526059285,0.8118288077976149
1.4752252829372843,0.9736048463288084
1.484855895409866,0.9563377660366437
1.6329414023311941,1.2018928021467579
1.6088825486415523,0.9999242566926148
1.438046120090655,0.9442928277728999
1.3780772989081815,0.8117171363529285
1.4707366377160993,0.839918203656113
1.4374596136006121,0.9176776110964436
1.4161341209520812,0.9380521235603266
2.0287580117799155,1.158516975709839
1.726170582101804,1.2042453811546265
1.380779697712803,0.8946482605226864
1.6684143394020574,1.0189707660247402
1.73720913068016,1.052214812121813
1.3973692262780921,0.9071047148930655
1.328290186105147,0.8005245505770731
1.8538979351359832,1.3053098960302245
1.4471326089540582,0.9523950710974474
1.4739939078897422,0.8936604087020333
1.6042249767237764,0.9275680897627407
1.6644614557038189,1.0472506908726398
1.4798699388986762,0.9403776106266709
1.6239076027239292,1.0825560187584602
1.4809492961483823,0.9887079058935463
1.549733126533484,1.0430435014696242
1.456802086580241,0.904804738435726
1.4704966481705468,0.8409616758252435
1.5213832184732539,0.9672944674882971
